name,shortName,gps,version,catalog,doi,detail_url,mass_1_source,mass_1_source_lower,mass_1_source_upper,mass_2_source,mass_2_source_lower,mass_2_source_upper,network_matched_filter_snr,network_matched_filter_snr_lower,network_matched_filter_snr_upper,luminosity_distance,luminosity_distance_lower,luminosity_distance_upper,chi_eff,chi_eff_lower,chi_eff_upper,total_mass_source,total_mass_source_lower,total_mass_source_upper,chirp_mass_source,chirp_mass_source_lower,chirp_mass_source_upper,chirp_mass,chirp_mass_lower,chirp_mass_upper,redshift,redshift_lower,redshift_upper,far,far_lower,far_upper,p_astro,p_astro_lower,p_astro_upper,final_mass_source,final_mass_source_lower,final_mass_source_upper
GW220428_200951,GW220428_200951-v1,1247608532.9,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190719_215514-v3,60.0,-30.0,60.0,25.0,-15.0,21.0,8.38,,,6000.0,-4000.0,9000.0,0.6,-1.0,0.4,90.0,-40.0,50.0,31.0,-11.0,21.0,60.0,-30.0,50.0,0.9,-0.5,1.0,0.12,,,0.9,,,,,
GW190513_152203,GW190513_152203-v1,1247500937.3,1,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190718_160159-v1,11.0,-3.0,14.0,6.3,-4.3,1.9,8.43,,,1500.0,-700.0,7900.0,0.7,-0.8,0.2,17.0,-3.0,11.0,7.1,-3.1,0.7,9.1,-0.7,0.6,0.28,-0.11,1.03,2.1,,,0.53,,,,,
GW160521_025726,GW160521_025726-v1,1246849694.6,1,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190711_030756-v1,90.0,-50.0,60.0,20.0,-9.0,25.0,8.97,,,2500.0,-1300.0,4300.0,0.3,-0.8,0.6,120.0,-50.0,50.0,33.0,-8.0,28.0,47.0,-13.0,60.0,0.4,-0.2,0.6,0.09,,,0.93,,,,,
GW200919_090031,GW200919_090031-v1,1246663515.4,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190708_232457-v1,17.6,-2.3,4.7,13.2,-2.7,2.0,13.07130069939341,,,880.0,-390.0,330.0,0.02,-0.08,0.1,30.9,-1.8,2.5,13.2,-0.6,0.9,15.5,-0.2,0.3,0.18,-0.07,0.06,2.8252506364808675e-05,,,0.999988,,,29.5,-1.8,2.5
GW190504_114757,GW190504_114757-v1,1246663515.3,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190708_232457-v2,19.8,-4.3,4.3,11.6,-2.0,3.1,13.4,-0.3,0.2,930.0,-390.0,310.0,0.05,-0.1,0.1,31.4,-2.2,2.8,13.1,-0.6,0.9,,,,0.19,-0.07,0.06,0.00031,,,0.99965,,,30.1,-2.1,2.9
GW160822_182820,GW160822_182820-v1,1246527224.2,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190707_093326-v1,11.6,-1.7,3.3,8.4,-1.7,1.4,12.97817936002082,,,770.0,-370.0,380.0,-0.05,-0.08,0.1,20.1,-1.3,1.9,8.5,-0.5,0.6,9.89,-0.09,0.1,0.16,-0.07,0.07,1e-05,,,1.0,,,19.2,-1.3,1.9
GW211127_233418,GW211127_233418-v1,1246527224.1,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190707_093326-v2,12.1,-2.0,2.6,7.9,-1.3,1.6,13.1,-0.4,0.2,850.0,-400.0,340.0,-0.04,-0.09,0.1,20.1,-1.2,1.7,8.4,-0.4,0.6,,,,0.17,-0.08,0.06,1e-05,,,1.0,,,19.2,-1.2,1.7
GW180801_082404,GW180801_082404-v1,1246527224.1,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190707_093326-v3,11.5,-1.8,16.4,8.3,-4.6,1.4,12.7,,,800.0,-300.0,600.0,-0.08,-0.16,0.59,20.0,-1.4,11.8,8.5,-0.7,0.6,9.8,-0.3,0.8,0.17,-0.07,0.09,0.001,,,1.0,,,,,
GW220324_042041,GW220324_042041-v1,1246523564.9,1,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190707_083226-v1,52.0,-14.0,78.0,32.0,-19.0,15.0,8.28,,,4000.0,-2000.0,5000.0,-0.2,-0.7,0.8,85.0,-18.0,73.0,35.0,-10.0,16.0,60.0,-20.0,40.0,0.6,-0.3,0.6,0.043,,,0.94,,,,,
GW180206_113221,GW180206_113221-v1,1246487219.3,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190706_222641-v1,67.0,-16.2,14.6,38.2,-13.3,14.6,12.653616083950071,,,4420.0,-1930.0,2590.0,0.28,-0.29,0.26,104.1,-13.9,20.2,42.7,-7.0,10.0,75.1,-17.5,11.0,0.71,-0.27,0.32,1e-05,,,1.0,,,99.0,-13.5,18.3
GW210401_193909,GW210401_193909-v1,1246487219.3,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190706_222641-v2,74.0,-16.9,20.1,39.4,-15.4,18.4,13.4,-0.4,0.2,3630.0,-2000.0,2600.0,0.28,-0.31,0.25,112.6,-16.8,27.4,45.6,-9.1,13.0,,,,0.6,-0.29,0.33,5e-05,,,1.0,,,107.3,-15.9,25.2
GW170223_162430,GW170223_162430-v1,1246487219.3,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190706_222641-v3,67.0,-17.0,103.0,38.0,-20.0,20.0,13.1,,,5000.0,-3000.0,3000.0,0.4,-1.0,0.3,104.0,-15.0,107.0,42.0,-10.0,25.0,80.0,-30.0,40.0,0.8,-0.5,0.4,0.001,,,1.0,,,,,
GW230424_222437,GW230424_222437-v1,1246272532.7,1,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190704_104834-v1,7.0,-2.0,9.0,3.1,-2.3,1.4,8.89,,,500.0,-190.0,10520.0,0.2,-0.6,0.4,10.0,-2.0,8.0,4.13,-2.29,0.16,4.56,-0.07,0.1,0.1,-0.03,1.38,0.35,,,0.81,,,,,
GW220723_214938,GW220723_214938-v1,1246048404.6,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190701_203306-v1,53.9,-8.0,11.8,40.8,-12.0,8.7,11.58996006414267,,,2060.0,-730.0,760.0,-0.07,-0.29,0.23,94.3,-9.5,12.1,40.3,-4.9,5.4,55.5,-8.1,7.3,0.37,-0.12,0.11,0.0108613686053685,,,0.997879,,,90.2,-8.9,11.3
GW190704_101754,GW190704_101754-v1,1246048404.5,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190701_203306-v2,54.1,-8.0,12.6,40.5,-12.1,8.7,11.2,-0.4,0.2,2090.0,-740.0,770.0,-0.08,-0.31,0.23,94.3,-9.5,12.0,40.2,-5.0,5.4,,,,0.38,-0.12,0.11,0.0057,,,0.99986,,,90.2,-8.9,11.2
GW241006_214153,GW241006_214153-v1,1245955943.2,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190630_185205-v1,35.1,-5.6,6.9,23.7,-5.1,5.2,15.64051208963232,,,890.0,-370.0,560.0,0.1,-0.13,0.12,59.1,-4.8,4.6,24.9,-2.1,2.1,29.4,-1.5,1.6,0.18,-0.07,0.1,1e-05,,,1.0,,,56.4,-4.6,4.4
GW150503_214542,GW150503_214542-v1,1245955943.1,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190630_185205-v2,35.1,-5.5,6.5,24.0,-5.2,5.5,16.4,-0.3,0.2,870.0,-360.0,530.0,0.1,-0.13,0.14,59.4,-4.8,4.7,25.1,-2.1,2.2,,,,0.18,-0.07,0.09,1e-05,,,1.0,,,56.6,-4.5,4.4
GW230207_043127,GW230207_043127-v1,1245035079.3,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190620_030421-v1,57.1,-12.7,16.0,35.5,-12.3,12.2,10.91846314686192,,,2810.0,-1310.0,1680.0,0.33,-0.25,0.22,92.1,-13.1,18.5,38.3,-6.5,8.3,57.5,-11.2,9.0,0.49,-0.2,0.23,0.0029209383726319,,,0.999133,,,87.2,-12.1,16.8
GW240507_160153,GW240507_160153-v1,1245035079.3,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190620_030421-v2,58.0,-13.3,19.2,35.0,-14.5,13.1,12.1,-0.4,0.3,2910.0,-1320.0,1710.0,0.34,-0.29,0.22,92.7,-13.2,18.5,38.1,-7.2,8.5,,,,0.5,-0.2,0.23,0.011,,,0.98748,,,88.0,-12.4,17.2
GW201217_082727,GW201217_082727-v1,1243533585.1,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190602_175927-v1,69.1,-13.0,15.7,47.8,-17.4,14.3,12.13087548611321,,,2690.0,-1120.0,1790.0,0.07,-0.24,0.25,116.3,-15.6,19.0,49.1,-8.5,9.1,72.9,-13.7,10.8,0.47,-0.17,0.25,1.1478437256536948e-05,,,0.999994,,,110.9,-14.9,17.7
GW160825_163146,GW160825_163146-v1,1243533585.0,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190602_175927-v2,71.8,-14.6,18.1,44.8,-19.6,15.5,13.2,-0.3,0.2,2840.0,-1280.0,1930.0,0.12,-0.28,0.25,115.6,-14.8,19.2,48.0,-9.7,9.5,,,,0.49,-0.2,0.26,1e-05,,,1.0,,,110.5,-13.9,17.9
GW230604_113018,GW230604_113018-v1,1243533585.1,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190602_175927-v3,73.0,-17.0,98.0,44.0,-25.0,19.0,12.4,,,3000.0,-1900.0,2600.0,0.2,-0.9,0.4,120.0,-20.0,90.0,49.0,-14.0,21.0,80.0,-40.0,30.0,0.5,-0.3,0.4,0.001,,,1.0,,,,,
GW231201_222338,GW231201_222338-v1,1243305426.3,1,GWTC-2.1-marginal,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190531_023648-v1,,,,,,,9.951,,,,,,,,,,,,,,,,,,,,,0.41,,,,,,,,
GW181003_141731,GW181003_141731-v1,1242984073.8,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190527_092055-v1,36.5,-9.0,16.4,22.6,-8.1,10.5,8.867476217742222,,,2490.0,-1240.0,2480.0,0.11,-0.28,0.28,59.1,-9.8,21.3,24.3,-4.2,9.1,34.9,-5.5,21.7,0.44,-0.2,0.34,0.0622703513141335,,,0.988513,,,56.4,-9.3,20.2
GW190306_090523,GW190306_090523-v1,1242984073.7,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190527_092055-v2,35.6,-8.0,18.7,22.2,-8.7,9.0,8.0,-0.9,0.4,2520.0,-1230.0,2080.0,0.1,-0.22,0.22,58.1,-8.8,18.1,23.9,-3.9,6.8,,,,0.44,-0.19,0.29,0.23,,,0.84784,,,55.5,-8.5,17.9
GW250422_191251,GW250422_191251-v1,1242984073.8,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190527_092055-v3,39.0,-11.0,70.0,24.0,-13.0,17.0,8.62,,,3100.0,-1700.0,5200.0,0.3,-0.8,0.4,63.0,-13.0,74.0,26.0,-6.0,21.0,38.0,-10.0,50.0,0.5,-0.2,0.7,0.093,,,0.92,,,,,
GW200403_133542,GW200403_133542-v1,1242459857.5,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190521_074359-v1,42.2,-4.8,5.9,32.8,-6.4,5.4,24.67251912553722,,,1240.0,-570.0,400.0,0.09,-0.13,0.1,74.7,-4.8,7.0,32.1,-2.5,3.2,39.8,-3.0,2.2,0.24,-0.1,0.07,1e-05,,,1.0,,,71.0,-4.4,6.5
GW170202_060914,GW170202_060914-v1,1242459857.4,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190521_074359-v2,43.4,-5.5,5.8,33.4,-6.8,5.2,25.9,-0.2,0.1,1080.0,-530.0,580.0,0.1,-0.13,0.13,76.3,-5.9,7.0,32.8,-2.8,3.2,,,,0.21,-0.1,0.1,1e-05,,,1.0,,,72.6,-5.4,6.5
GW171212_002959,GW171212_002959-v1,1242459857.4,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190521_074359-v3,43.0,-6.0,80.0,35.0,-17.0,8.0,24.0,,,1000.0,-500.0,800.0,0.1,-0.7,0.4,78.0,-11.0,86.0,33.0,-7.0,23.0,40.0,-10.0,35.0,0.21,-0.1,0.13,0.001,,,1.0,,,,,
GW180614_011601,GW180614_011601-v1,1242442967.4,1,O3_Discovery_Papers,https://doi.org/10.7935/1502-wj52,https://gwosc.org/api/v2/event-versions/GW190521-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW161220_043220,GW161220_043220-v1,1242442967.4,2,O3_Discovery_Papers,https://doi.org/10.7935/1502-wj52,https://gwosc.org/api/v2/event-versions/GW190521-v2,85.0,-14.0,21.0,66.0,-18.0,17.0,14.6,-0.4,0.4,5300.0,-2600.0,2400.0,0.08,-0.36,0.27,150.0,-17.0,29.0,64.0,-8.0,13.0,117.0,-14.0,12.0,0.82,-0.34,0.28,,,,,,,,,
GW151008_002308,GW151008_002308-v1,1242442967.4,3,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190521-v3,95.3,-18.9,28.7,69.0,-23.1,22.7,14.376046048896756,,,3920.0,-1950.0,2190.0,0.03,-0.39,0.32,163.9,-23.5,39.2,69.2,-10.6,17.0,114.8,-17.6,15.2,0.64,-0.28,0.28,0.0002039635028,,,0.999624,,,156.3,-22.4,36.8
GW240820_021117,GW240820_021117-v1,1242442967.4,4,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190521-v4,98.4,-21.7,33.6,57.2,-30.1,27.1,14.3,-0.4,0.5,3310.0,-1800.0,2790.0,-0.14,-0.45,0.5,153.1,-16.2,42.2,63.3,-14.6,19.6,,,,0.56,-0.27,0.36,0.0013,,,0.99989,,,147.4,-16.0,40.0
GW191010_112753,GW191010_112753-v1,1242315362.4,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190519_153544-v1,66.0,-12.0,10.7,40.5,-11.1,11.0,13.952630576346529,,,2530.0,-920.0,1830.0,0.31,-0.22,0.2,106.6,-14.8,13.5,44.5,-7.1,6.4,65.1,-10.3,7.7,0.44,-0.14,0.25,1e-05,,,1.0,,,101.0,-13.8,12.4
GW240124_071524,GW240124_071524-v1,1242315362.3,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190519_153544-v2,65.1,-11.0,10.8,40.8,-12.7,11.5,15.9,-0.3,0.2,2600.0,-960.0,1720.0,0.33,-0.24,0.2,105.6,-13.9,14.4,44.3,-7.5,6.8,,,,0.45,-0.15,0.24,1e-05,,,1.0,,,100.0,-12.9,13.0
GW180101_054602,GW180101_054602-v1,1242315362.4,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190519_153544-v3,62.0,-14.0,93.0,41.0,-23.0,14.0,14.5,,,3000.0,-1600.0,3000.0,0.4,-1.0,0.3,103.0,-19.0,92.0,43.0,-13.0,19.0,70.0,-30.0,40.0,0.5,-0.2,0.4,0.001,,,1.0,,,,,
GW180203_131226,GW180203_131226-v1,1242107479.8,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190517_055101-v1,37.4,-7.6,11.7,25.3,-7.3,7.0,10.687871630965631,,,1860.0,-840.0,1620.0,0.52,-0.19,0.19,63.5,-9.6,9.6,26.6,-4.0,4.0,35.9,-3.4,4.0,0.34,-0.14,0.24,5.720513515363399e-05,,,1.0,,,59.3,-8.9,9.1
GW170819_221400,GW170819_221400-v1,1242107479.8,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190517_055101-v2,39.2,-9.2,13.9,24.0,-7.9,7.4,10.8,-0.6,0.5,1790.0,-880.0,1750.0,0.49,-0.28,0.21,64.1,-9.8,9.9,26.5,-4.2,4.0,,,,0.33,-0.15,0.26,0.00035,,,1.0,,,60.1,-9.4,9.9
GW240521_153612,GW240521_153612-v1,1242107479.8,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190517_055101-v3,39.0,-9.0,75.0,27.0,-14.0,10.0,10.4,,,2200.0,-1200.0,4600.0,0.6,-0.8,0.3,65.0,-10.0,77.0,28.0,-6.0,18.0,38.0,-8.0,53.0,0.39,-0.18,0.61,0.001,,,1.0,,,,,
GW250710_080343,GW250710_080343-v1,1241852074.8,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190514_065416-v1,39.0,-8.2,14.7,28.4,-8.8,9.3,8.304493549646196,,,4130.0,-2170.0,2650.0,-0.19,-0.32,0.29,67.2,-10.8,18.7,28.5,-4.8,7.9,48.1,-7.7,7.5,0.67,-0.31,0.33,0.5266876793595081,,,0.95959,,,64.5,-10.4,17.9
GW190116_050021,GW190116_050021-v1,1241852074.8,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190514_065416-v2,40.9,-9.3,17.3,28.4,-10.1,10.0,8.0,-0.6,0.3,3890.0,-2070.0,2610.0,-0.08,-0.35,0.29,69.3,-12.1,19.8,29.1,-5.4,8.1,,,,0.64,-0.3,0.33,2.8,,,0.76021,,,66.4,-11.5,19.0
GW251005_082655,GW251005_082655-v1,1241852074.8,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190514_065416-v3,39.0,-9.0,80.0,28.0,-13.0,14.0,8.4,,,4000.0,-2000.0,5000.0,-0.4,-0.5,1.0,68.0,-13.0,81.0,29.0,-6.0,22.0,46.0,-10.0,57.0,0.6,-0.3,0.6,0.0034,,,0.98,,,,,
GW220117_232152,GW220117_232152-v1,1241816086.8,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190513_205428-v1,35.7,-9.2,9.5,18.0,-4.1,7.7,12.28987773592599,,,2060.0,-800.0,880.0,0.11,-0.17,0.28,53.9,-5.9,8.6,21.6,-1.9,3.8,29.5,-2.5,5.6,0.37,-0.13,0.13,1e-05,,,1.0,,,51.6,-5.8,8.2
GW200403_002115,GW200403_002115-v1,1241816086.7,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190513_205428-v2,36.0,-9.7,10.6,18.3,-4.7,7.4,12.5,-0.4,0.3,2210.0,-810.0,990.0,0.16,-0.22,0.29,54.4,-6.7,9.3,21.8,-2.2,3.8,,,,0.4,-0.13,0.14,1.3e-05,,,0.99998,,,52.1,-6.6,8.8
GW161203_001708,GW161203_001708-v1,1241816086.7,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190513_205428-v3,41.0,-14.0,58.0,18.0,-6.0,14.0,12.0,,,2400.0,-1200.0,2000.0,0.3,-0.7,0.4,58.0,-9.0,66.0,23.0,-4.0,17.0,32.0,-6.0,34.0,0.42,-0.19,0.28,0.001,,,1.0,,,,,
GW180723_161051,GW180723_161051-v1,1241719652.4,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190512_180714-v1,23.3,-5.8,5.3,12.6,-2.5,3.6,12.26449406234808,,,1430.0,-550.0,550.0,0.03,-0.13,0.12,35.9,-3.5,3.8,14.6,-1.0,1.3,18.6,-0.8,0.9,0.27,-0.1,0.09,1e-05,,,1.0,,,34.5,-3.5,3.8
GW190122_004256,GW190122_004256-v1,1241719652.4,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190512_180714-v2,23.2,-5.6,5.6,12.5,-2.6,3.5,12.7,-0.4,0.3,1460.0,-590.0,510.0,0.02,-0.14,0.13,35.8,-3.5,4.1,14.6,-0.9,1.4,,,,0.28,-0.1,0.08,1e-05,,,1.0,,,34.3,-3.4,4.1
GW220504_165314,GW220504_165314-v1,1241719652.4,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190512_180714-v3,24.0,-7.0,25.0,12.0,-5.0,5.0,12.6,,,1600.0,-700.0,800.0,0.1,-0.5,0.5,36.0,-4.0,21.0,14.4,-1.3,3.5,19.0,-3.0,5.0,0.29,-0.12,0.14,0.001,,,1.0,,,,,
GW151118_074021,GW151118_074021-v1,1240944862.3,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190503_185404-v1,43.3,-8.1,9.2,28.4,-8.0,7.7,12.20867275049248,,,1450.0,-630.0,690.0,-0.03,-0.26,0.2,71.7,-8.3,9.4,30.2,-4.2,4.2,38.6,-6.0,5.3,0.27,-0.11,0.11,1e-05,,,1.0,,,68.6,-7.7,8.8
GW241018_160134,GW241018_160134-v1,1240944862.2,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190503_185404-v2,41.3,-7.7,10.3,28.3,-9.2,7.5,12.2,-0.4,0.2,1520.0,-600.0,630.0,-0.05,-0.3,0.23,69.4,-8.6,10.1,29.3,-4.4,4.5,,,,0.29,-0.1,0.1,1e-05,,,1.0,,,66.5,-7.9,9.4
GW220921_190226,GW220921_190226-v1,1240944862.3,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190503_185404-v3,42.0,-7.0,78.0,31.0,-16.0,9.0,11.9,,,1600.0,-800.0,1300.0,-0.1,-0.6,0.7,73.0,-12.0,78.0,31.0,-7.0,20.0,41.0,-12.0,35.0,0.31,-0.16,0.19,0.001,,,1.0,,,,,
GW250916_094346,GW250916_094346-v1,1240340820.6,1,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190426_190642-v1,105.5,-24.1,45.3,76.0,-36.5,26.2,8.7,-0.6,0.4,4580.0,-2280.0,3400.0,0.23,-0.41,0.42,182.3,-35.7,40.2,76.0,-17.4,19.1,,,,0.73,-0.32,0.41,4.1,,,0.75053,,,172.9,-33.6,37.7
GW210407_211112,GW210407_211112-v1,1240327333.3,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190426_152155-v1,5.7,-2.3,3.9,1.5,-0.5,0.8,10.12041364677255,,,370.0,-160.0,180.0,-0.03,-0.3,0.32,7.2,-1.5,3.5,2.41,-0.08,0.08,2.6,-0.01,0.01,0.08,-0.03,0.04,1.443741335492165,,,,,,,,
GW210304_071352,GW210304_071352-v1,1240327333.3,2,GWTC-2.1-marginal,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190426_152155-v2,,,,,,,10.12,,,,,,,,,,,,,,,,,,,,,0.91,,,,,,,,
GW181212_071845,GW181212_071845-v1,1240215503.0,1,O3_Discovery_Papers,https://doi.org/10.7935/ggb8-1v94,https://gwosc.org/api/v2/event-versions/GW190425-v1,1.74,-0.09,0.17,1.56,-0.14,0.08,12.46,-0.43,0.29,159.0,-72.0,69.0,0.012,-0.013,0.015,3.3,-0.1,0.1,1.44,-0.02,0.02,1.4868,-0.0003,0.0003,0.04,-0.02,0.01,,,,,,,,,
GW211109_065530,GW211109_065530-v1,1240215503.0,2,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190425-v2,2.0,-0.3,0.6,1.4,-0.3,0.3,13.02922972476558,,,160.0,-70.0,70.0,0.06,-0.05,0.11,3.4,-0.1,0.3,1.44,-0.02,0.02,1.49,-0.0006,0.0008,0.03,-0.02,0.01,0.0007518546981126,,,,,,,,
GW160102_175613,GW160102_175613-v1,1240215503.0,3,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190425-v3,2.1,-0.4,0.5,1.3,-0.2,0.3,12.4,-0.4,0.4,150.0,-60.0,80.0,0.07,-0.05,0.07,3.4,-0.1,0.3,1.44,-0.02,0.02,,,,0.03,-0.01,0.02,0.034,,,0.78349,,,,,
GW160201_024217,GW160201_024217-v1,1240164426.1,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190424_180648-v1,40.5,-7.3,11.1,31.8,-7.7,7.6,10.0939769744873,,,2200.0,-1160.0,1580.0,0.13,-0.22,0.22,72.6,-10.7,13.3,31.0,-4.6,5.8,43.4,-4.8,6.0,0.39,-0.19,0.23,0.7822864941910456,,,0.906492,,,68.9,-10.1,12.4
GW180719_140144,GW180719_140144-v1,1240164426.1,2,GWTC-2.1-auxiliary,,https://gwosc.org/api/v2/event-versions/GW190424_180648-v2,,,,,,,10.0939769744873,,,,,,,,,,,,,,,,,,,,,9.03878554692412,,,0.1211015151946331,,,,,
GW250920_111614,GW250920_111614-v1,1239917954.3,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190421_213856-v1,41.3,-6.9,10.4,31.9,-8.8,8.0,10.55069569549375,,,2880.0,-1380.0,1370.0,-0.06,-0.27,0.22,72.9,-9.2,13.4,31.2,-4.2,5.9,46.6,-6.0,6.6,0.49,-0.21,0.19,0.0007738314255311,,,0.999768,,,69.7,-8.7,12.5
GW200914_110157,GW200914_110157-v1,1239917954.2,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190421_213856-v2,42.0,-7.4,10.1,32.0,-9.8,8.3,10.7,-0.4,0.2,2590.0,-1240.0,1490.0,-0.1,-0.27,0.21,73.6,-9.5,13.2,31.4,-4.6,6.0,,,,0.45,-0.19,0.21,0.0028,,,0.99792,,,70.5,-9.0,12.4
GW210504_030701,GW210504_030701-v1,1239917954.2,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190421_213856-v3,43.0,-9.0,91.0,31.0,-15.0,14.0,10.5,,,2800.0,-1600.0,2300.0,-0.1,-0.7,0.6,74.0,-12.0,94.0,31.0,-6.0,25.0,47.0,-12.0,47.0,0.5,-0.3,0.3,0.001,,,1.0,,,,,
